date,close,type
2020-06-23,0.7082970142364502,actual
2020-06-24,0.7369940280914307,actual
2020-06-25,0.7131940126419067,actual
2020-06-26,0.7411440014839172,actual
2020-06-27,0.7135480046272278,actual
2020-06-28,0.7984949946403503,actual
2020-06-29,0.8524540066719055,actual
2020-06-30,0.8600940108299255,actual
2020-07-01,0.8326420187950134,actual
2020-07-02,0.7802190184593201,actual
2020-07-03,0.7680929899215698,actual
2020-07-04,0.7803720235824585,actual
2020-07-05,0.6916639804840088,actual
2020-07-06,0.7079079747200012,actual
2020-07-07,0.7530480027198792,actual
2020-07-08,0.7967129945755005,actual
2020-07-09,0.8534529805183411,actual
2020-07-10,0.9135599732398988,actual
2020-07-11,0.9246240258216858,actual
2020-07-12,1.0167160034179688,actual
2020-07-13,1.175734043121338,actual
2020-07-14,1.148074984550476,actual
2020-07-15,1.289597988128662,actual
2020-07-16,0.8724409937858582,actual
2020-07-17,0.9778370261192322,actual
2020-07-18,0.966583013534546,actual
2020-07-19,0.9203490018844604,actual
2020-07-20,0.8730890154838562,actual
2020-07-21,0.9771659970283508,actual
2020-07-22,1.044087052345276,actual
2020-07-23,1.0498440265655518,actual
2020-07-24,0.9953460097312928,actual
2020-07-25,1.252223014831543,actual
2020-07-26,1.5651099681854248,actual
2020-07-27,1.7786359786987305,actual
2020-07-28,1.7840670347213743,actual
2020-07-29,1.6582889556884766,actual
2020-07-30,1.6868070363998413,actual
2020-07-31,1.5381779670715332,actual
2020-08-01,1.526610016822815,actual
2020-08-02,1.7428100109100342,actual
2020-08-03,1.802610993385315,actual
2020-08-04,1.8716390132904053,actual
2020-08-05,1.7545499801635742,actual
2020-08-06,2.206347942352295,actual
2020-08-07,2.0859029293060303,actual
2020-08-08,2.4736249446868896,actual
2020-08-09,2.6652278900146484,actual
2020-08-10,3.1317930221557617,actual
2020-08-11,3.30341911315918,actual
2020-08-12,3.769751071929932,actual
2020-08-13,3.75597095489502,actual
2020-08-14,3.4093880653381348,actual
2020-08-15,3.1837949752807617,actual
2020-08-16,3.385653018951416,actual
2020-08-17,3.098608016967773,actual
2020-08-18,3.3299760818481445,actual
2020-08-19,2.899040937423706,actual
2020-08-20,3.2082669734954834,actual
2020-08-21,2.9436678886413574,actual
2020-08-22,3.020885944366455,actual
2020-08-23,3.3224310874938965,actual
2020-08-24,3.3449859619140625,actual
2020-08-25,3.264849901199341,actual
2020-08-26,3.5583748817443848,actual
2020-08-27,3.4450600147247314,actual
2020-08-28,4.011393070220947,actual
2020-08-29,3.968808889389038,actual
2020-08-30,4.4358229637146,actual
2020-08-31,4.782045841217041,actual
2020-09-01,4.344515800476074,actual
2020-09-02,4.1644721031188965,actual
2020-09-03,3.5273399353027344,actual
2020-09-04,3.545794010162353,actual
2020-09-05,2.5979158878326416,actual
2020-09-06,3.086042881011963,actual
2020-09-07,2.928528070449829,actual
2020-09-08,2.4689769744873047,actual
2020-09-09,3.636378049850464,actual
2020-09-10,3.469836950302124,actual
2020-09-11,3.4274280071258545,actual
2020-09-12,3.332659959793091,actual
2020-09-13,3.2258388996124268,actual
2020-09-14,3.2691330909729004,actual
2020-09-15,2.9391210079193115,actual
2020-09-16,2.5453989505767822,actual
2020-09-17,2.891874074935913,actual
2020-09-18,3.107939958572388,actual
2020-09-19,3.028891086578369,actual
2020-09-20,2.8709030151367188,actual
2020-09-21,2.782509088516236,actual
2020-09-22,2.9155189990997314,actual
2020-09-23,2.836756944656372,actual
2020-09-24,3.1327149868011475,actual
2020-09-25,3.1886119842529297,actual
2020-09-26,3.1347029209136963,actual
2020-09-27,3.152946949005127,actual
2020-09-28,2.9566779136657715,actual
2020-09-29,2.9464330673217773,actual
2020-09-30,2.897876024246216,actual
2020-10-01,2.861027956008911,actual
2020-10-02,2.62608289718628,actual
2020-10-03,2.547302961349488,actual
2020-10-04,2.5159950256347656,actual
2020-10-05,2.657644033432007,actual
2020-10-06,2.1762499809265137,actual
2020-10-07,2.2917959690093994,actual
2020-10-08,2.365220069885254,actual
2020-10-09,2.5398590564727783,actual
2020-10-10,2.406090021133423,actual
2020-10-11,2.4265780448913574,actual
2020-10-12,2.587071895599365,actual
2020-10-13,2.404910087585449,actual
2020-10-14,2.3146350383758545,actual
2020-10-15,2.2664361000061035,actual
2020-10-16,2.149385929107666,actual
2020-10-17,2.201843023300171,actual
2020-10-18,2.2142670154571533,actual
2020-10-19,2.058079957962036,actual
2020-10-20,1.8886719942092896,actual
2020-10-21,1.8903779983520508,actual
2020-10-22,1.9556529521942136,actual
2020-10-23,1.960034966468811,actual
2020-10-24,1.91182804107666,actual
2020-10-25,1.7874590158462524,actual
2020-10-26,1.6854660511016846,actual
2020-10-27,1.7102320194244385,actual
2020-10-28,1.4900530576705933,actual
2020-10-29,1.428936004638672,actual
2020-10-30,1.4413360357284546,actual
2020-10-31,1.5406999588012695,actual
2020-11-01,1.5998400449752808,actual
2020-11-02,1.474071979522705,actual
2020-11-03,1.4122339487075806,actual
2020-11-04,1.3922549486160278,actual
2020-11-05,1.4052180051803589,actual
2020-11-06,1.9137400388717647,actual
2020-11-07,2.031964063644409,actual
2020-11-08,2.1565980911254883,actual
2020-11-09,2.0286519527435303,actual
2020-11-10,2.247987031936645,actual
2020-11-11,2.002125024795532,actual
2020-11-12,1.8991379737854004,actual
2020-11-13,2.020792007446289,actual
2020-11-14,1.9170160293579104,actual
2020-11-15,2.04323410987854,actual
2020-11-16,2.255354881286621,actual
2020-11-17,2.202181100845337,actual
2020-11-18,2.1150290966033936,actual
2020-11-19,2.0767691135406494,actual
2020-11-20,2.0953919887542725,actual
2020-11-21,2.382205009460449,actual
2020-11-22,2.1448450088500977,actual
2020-11-23,2.276376962661743,actual
2020-11-24,2.267966985702514,actual
2020-11-25,2.270034074783325,actual
2020-11-26,1.9030369520187376,actual
2020-11-27,1.8579490184783936,actual
2020-11-28,1.8889349699020384,actual
2020-11-29,1.915155053138733,actual
2020-11-30,1.966891050338745,actual
2020-12-01,1.976307988166809,actual
2020-12-02,2.115401029586792,actual
2020-12-03,2.1003708839416504,actual
2020-12-04,1.8559529781341555,actual
2020-12-05,1.9787739515304563,actual
2020-12-06,1.8542490005493164,actual
2020-12-07,1.8311729431152344,actual
2020-12-08,1.6653519868850708,actual
2020-12-09,1.6623040437698364,actual
2020-12-10,1.5741510391235352,actual
2020-12-11,1.4445849657058716,actual
2020-12-12,1.4909119606018066,actual
2020-12-13,1.5654560327529907,actual
2020-12-14,1.5916459560394287,actual
2020-12-15,1.7606710195541382,actual
2020-12-16,1.7835979461669922,actual
2020-12-17,1.6786340475082395,actual
2020-12-18,1.698799967765808,actual
2020-12-19,1.6686509847640991,actual
2020-12-20,1.5635759830474854,actual
2020-12-21,1.5419150590896606,actual
2020-12-22,1.4902859926223757,actual
2020-12-23,1.2056920528411863,actual
2020-12-24,1.3624080419540403,actual
2020-12-25,1.445402979850769,actual
2020-12-26,1.3242379426956177,actual
2020-12-27,1.3030420541763306,actual
2020-12-28,1.515684962272644,actual
2020-12-29,1.6743450164794922,actual
2020-12-30,1.5354570150375366,actual
2020-12-31,1.5108979940414429,actual
2021-01-01,1.842084050178528,actual
2021-01-02,1.799275040626526,actual
2021-01-03,2.1617519855499268,actual
2021-01-04,2.4850969314575195,actual
2021-01-05,2.157217025756836,actual
2021-01-06,1.929216980934143,actual
2021-01-07,2.3727450370788574,actual
2021-01-08,3.219887018203736,actual
2021-01-09,3.385381937026977,actual
2021-01-10,3.466110944747925,actual
2021-01-11,3.1080899238586426,actual
2021-01-12,3.61339807510376,actual
2021-01-13,3.513782024383545,actual
2021-01-14,3.2781639099121094,actual
2021-01-15,3.2501609325408936,actual
2021-01-16,3.4470551013946533,actual
2021-01-17,3.81813907623291,actual
2021-01-18,3.7955150604248047,actual
2021-01-19,3.641865968704224,actual
2021-01-20,3.723577976226807,actual
2021-01-21,2.9905359745025635,actual
2021-01-22,3.346229076385498,actual
2021-01-23,3.5041120052337646,actual
2021-01-24,3.634411096572876,actual
2021-01-25,3.699980974197388,actual
2021-01-26,4.04734992980957,actual
2021-01-27,3.690587043762207,actual
2021-01-28,3.8220720291137695,actual
2021-01-29,3.8346760272979736,actual
2021-01-30,4.224276065826416,actual
2021-01-31,4.264143943786621,actual
2021-02-01,4.611601829528809,actual
2021-02-02,5.267508029937744,actual
2021-02-03,5.71599006652832,actual
2021-02-04,6.426064968109131,actual
2021-02-05,6.681719779968262,actual
2021-02-06,6.110806941986084,actual
2021-02-07,6.700462818145752,actual
2021-02-08,7.8832502365112305,actual
2021-02-09,7.816792964935303,actual
2021-02-10,9.072214126586914,actual
2021-02-11,9.215352058410645,actual
2021-02-12,9.2470121383667,actual
2021-02-13,8.732455253601074,actual
2021-02-14,8.738896369934082,actual
2021-02-15,8.861739158630371,actual
2021-02-16,8.297866821289062,actual
2021-02-17,8.222577095031738,actual
2021-02-18,8.980451583862305,actual
2021-02-19,11.465653419494627,actual
2021-02-20,10.002663612365724,actual
2021-02-21,11.0855131149292,actual
2021-02-22,14.454785346984863,actual
2021-02-23,15.2015380859375,actual
2021-02-24,17.30270767211914,actual
2021-02-25,13.816014289855955,actual
2021-02-26,13.58794116973877,actual
2021-02-27,13.201168060302734,actual
2021-02-28,13.08924674987793,actual
2021-03-01,14.955588340759276,actual
2021-03-02,13.958921432495115,actual
2021-03-03,14.115591049194336,actual
2021-03-04,13.097983360290527,actual
2021-03-05,12.610443115234377,actual
2021-03-06,13.036458015441896,actual
2021-03-07,13.877732276916504,actual
2021-03-08,13.602188110351562,actual
2021-03-09,14.84631061553955,actual
2021-03-10,14.231083869934082,actual
2021-03-11,15.992279052734377,actual
2021-03-12,14.552142143249512,actual
2021-03-13,15.308802604675291,actual
2021-03-14,14.50826644897461,actual
2021-03-15,14.18666172027588,actual
2021-03-16,13.622773170471191,actual
2021-03-17,14.220203399658203,actual
2021-03-18,14.230025291442873,actual
2021-03-19,14.204795837402344,actual
2021-03-20,14.211980819702148,actual
2021-03-21,14.332205772399902,actual
2021-03-22,14.919293403625488,actual
2021-03-23,14.20483112335205,actual
2021-03-24,13.661297798156738,actual
2021-03-25,13.02508544921875,actual
2021-03-26,14.779420852661133,actual
2021-03-27,16.50832176208496,actual
2021-03-28,18.016233444213867,actual
2021-03-29,18.854808807373047,actual
2021-03-30,19.233924865722656,actual
2021-03-31,19.465229034423828,actual
2021-04-01,19.084901809692383,actual
2021-04-02,19.810222625732425,actual
2021-04-03,22.552276611328125,actual
2021-04-04,24.061323165893555,actual
2021-04-05,22.984283447265625,actual
2021-04-06,24.95714569091797,actual
2021-04-07,26.47808074951172,actual
2021-04-08,27.03398704528809,actual
2021-04-09,27.77827453613281,actual
2021-04-10,26.84140396118164,actual
2021-04-11,27.9318904876709,actual
2021-04-12,28.51212310791016,actual
2021-04-13,27.4355525970459,actual
2021-04-14,26.47511100769043,actual
2021-04-15,27.81831359863281,actual
2021-04-16,25.39736557006836,actual
2021-04-17,25.09987449645996,actual
2021-04-18,32.30291748046875,actual
2021-04-19,31.67589569091797,actual
2021-04-20,31.77005386352539,actual
2021-04-21,32.51304244995117,actual
2021-04-22,38.8797607421875,actual
2021-04-23,36.97842025756836,actual
2021-04-24,40.7373161315918,actual
2021-04-25,47.36762619018555,actual
2021-04-26,43.97651672363281,actual
2021-04-27,43.2390022277832,actual
2021-04-28,44.825984954833984,actual
2021-04-29,42.460540771484375,actual
2021-04-30,42.95600128173828,actual
2021-05-01,49.50802230834961,actual
2021-05-02,46.89098739624024,actual
2021-05-03,45.93368911743164,actual
2021-05-04,42.72955703735352,actual
2021-05-05,44.92357635498047,actual
2021-05-06,43.4556770324707,actual
2021-05-07,43.1550178527832,actual
2021-05-08,45.56153106689453,actual
2021-05-09,44.330196380615234,actual
2021-05-10,42.90963363647461,actual
2021-05-11,44.57746887207031,actual
2021-05-12,42.45730972290039,actual
2021-05-13,40.99785232543945,actual
2021-05-14,42.717864990234375,actual
2021-05-15,43.461307525634766,actual
2021-05-16,47.200828552246094,actual
2021-05-17,46.86320495605469,actual
2021-05-18,55.91096115112305,actual
2021-05-19,35.107181549072266,actual
2021-05-20,44.74274826049805,actual
2021-05-21,38.81285095214844,actual
2021-05-22,31.315582275390625,actual
2021-05-23,24.68874740600586,actual
2021-05-24,31.283571243286133,actual
2021-05-25,29.99707794189453,actual
2021-05-26,35.539817810058594,actual
2021-05-27,33.584590911865234,actual
2021-05-28,29.039276123046875,actual
2021-05-29,27.376420974731445,actual
2021-05-30,28.602659225463867,actual
2021-05-31,32.816246032714844,actual
2021-06-01,30.985260009765625,actual
2021-06-02,33.95631790161133,actual
2021-06-03,39.47090530395508,actual
2021-06-04,37.415069580078125,actual
2021-06-05,39.58539962768555,actual
2021-06-06,42.30837631225586,actual
2021-06-07,38.262332916259766,actual
2021-06-08,41.51781463623047,actual
2021-06-09,42.031776428222656,actual
2021-06-10,41.09867477416992,actual
2021-06-11,36.046085357666016,actual
2021-06-12,36.441688537597656,actual
2021-06-13,38.77043533325195,actual
2021-06-14,38.71305465698242,actual
2021-06-15,41.15364837646485,actual
2021-06-16,39.70361709594727,actual
2021-06-17,39.264591217041016,actual
2021-06-18,36.64879608154297,actual
2021-06-19,35.35343551635742,actual
2021-06-20,35.32201385498047,actual
2021-06-21,26.657400131225582,actual
2021-06-22,26.7718563079834,actual
2021-06-23,30.048887252807617,actual
2021-06-24,31.18103408813477,actual
2021-06-25,28.698862075805664,actual
2021-06-26,29.712854385375977,actual
2021-06-27,31.92939186096192,actual
2021-06-28,32.92778015136719,actual
2021-06-29,33.86680221557617,actual
2021-06-30,35.55640411376953,actual
2021-07-01,33.40403366088867,actual
2021-07-02,34.02048110961914,actual
2021-07-03,34.478816986083984,actual
2021-07-04,34.31060028076172,actual
2021-07-05,32.984588623046875,actual
2021-07-06,34.26913833618164,actual
2021-07-07,36.59136962890625,actual
2021-07-08,33.20372772216797,actual
2021-07-09,33.2646484375,actual
2021-07-10,31.78864479064941,actual
2021-07-11,32.17784118652344,actual
2021-07-12,30.848087310791016,actual
2021-07-13,29.12118911743164,actual
2021-07-14,31.2810001373291,actual
2021-07-15,28.45210075378418,actual
2021-07-16,26.37000846862793,actual
2021-07-17,26.721668243408203,actual
2021-07-18,26.751909255981445,actual
2021-07-19,24.44757652282715,actual
2021-07-20,23.48955535888672,actual
2021-07-21,26.62307929992676,actual
2021-07-22,27.70208168029785,actual
2021-07-23,28.513879776000977,actual
2021-07-24,28.702619552612305,actual
2021-07-25,28.168773651123047,actual
2021-07-26,28.30664253234864,actual
2021-07-27,28.065326690673828,actual
2021-07-28,27.815410614013672,actual
2021-07-29,31.281137466430664,actual
2021-07-30,32.393943786621094,actual
2021-07-31,36.82731246948242,actual
2021-08-01,34.25436019897461,actual
2021-08-02,33.22241973876953,actual
2021-08-03,33.99644088745117,actual
2021-08-04,35.76362609863281,actual
2021-08-05,37.35513687133789,actual
2021-08-06,39.446102142333984,actual
2021-08-07,39.40347290039063,actual
2021-08-08,37.673824310302734,actual
2021-08-09,38.76778411865234,actual
2021-08-10,40.63979721069336,actual
2021-08-11,41.74411392211914,actual
2021-08-12,41.09936141967773,actual
2021-08-13,44.89450073242188,actual
2021-08-14,44.11285018920898,actual
2021-08-15,53.74515914916992,actual
2021-08-16,62.432464599609375,actual
2021-08-17,64.21070861816406,actual
2021-08-18,72.5433120727539,actual
2021-08-19,72.75760650634766,actual
2021-08-20,78.72461700439453,actual
2021-08-21,73.75621032714844,actual
2021-08-22,72.80391693115234,actual
2021-08-23,75.70803833007812,actual
2021-08-24,70.67090606689453,actual
2021-08-25,71.95156860351562,actual
2021-08-26,75.31620788574219,actual
2021-08-27,88.08698272705078,actual
2021-08-28,96.7031707763672,actual
2021-08-29,94.46967315673828,actual
2021-08-30,110.54480743408205,actual
2021-08-31,108.48377227783205,actual
2021-09-01,111.0330047607422,actual
2021-09-02,128.10238647460938,actual
2021-09-03,146.5830535888672,actual
2021-09-04,139.11306762695312,actual
2021-09-05,142.0708770751953,actual
2021-09-06,164.38092041015625,actual
2021-09-07,173.14892578125,actual
2021-09-08,191.04139709472656,actual
2021-09-09,188.19580078125,actual
2021-09-10,179.865234375,actual
2021-09-11,178.8678741455078,actual
2021-09-12,174.53762817382812,actual
2021-09-13,169.26954650878906,actual
2021-09-14,158.09481811523438,actual
2021-09-15,159.1173858642578,actual
2021-09-16,152.47406005859375,actual
2021-09-17,147.5930633544922,actual
2021-09-18,169.18421936035156,actual
2021-09-19,152.51669311523438,actual
2021-09-20,132.13446044921875,actual
2021-09-21,123.9503936767578,actual
2021-09-22,147.92425537109375,actual
2021-09-23,149.75357055664062,actual
2021-09-24,139.39564514160156,actual
2021-09-25,136.17892456054688,actual
2021-09-26,135.69937133789062,actual
2021-09-27,136.72842407226562,actual
2021-09-28,131.53721618652344,actual
2021-09-29,135.35145568847656,actual
2021-09-30,141.0690460205078,actual
2021-10-01,161.682373046875,actual
2021-10-02,169.093017578125,actual
2021-10-03,172.5891571044922,actual
2021-10-04,166.73191833496094,actual
2021-10-05,164.11582946777344,actual
2021-10-06,154.1077423095703,actual
2021-10-07,154.28118896484375,actual
2021-10-08,158.94920349121094,actual
2021-10-09,156.82583618164062,actual
2021-10-10,148.0487060546875,actual
2021-10-11,144.85813903808594,actual
2021-10-12,152.73712158203125,actual
2021-10-13,148.17604064941406,actual
2021-10-14,149.75680541992188,actual
2021-10-15,162.59620666503906,actual
2021-10-16,157.538818359375,actual
2021-10-17,159.74380493164062,actual
2021-10-18,157.2312774658203,actual
2021-10-19,156.01702880859375,actual
2021-10-20,175.94686889648438,actual
2021-10-21,190.3184356689453,actual
2021-10-22,196.43153381347656,actual
2021-10-23,197.703857421875,actual
2021-10-24,202.3619842529297,actual
2021-10-25,210.1042938232422,actual
2021-10-26,199.8072509765625,actual
2021-10-27,183.77459716796875,actual
2021-10-28,194.86398315429688,actual
2021-10-29,200.1827545166016,actual
2021-10-30,195.4160614013672,actual
2021-10-31,202.4210205078125,actual
2021-11-01,203.5450897216797,actual
2021-11-02,220.2395935058593,actual
2021-11-03,242.89881896972656,actual
2021-11-04,247.3877716064453,actual
2021-11-05,236.47433471679688,actual
2021-11-06,258.934326171875,actual
2021-11-07,249.823486328125,actual
2021-11-08,248.46717834472656,actual
2021-11-09,239.213134765625,actual
2021-11-10,233.779525756836,actual
2021-11-11,234.24075317382807,actual
2021-11-12,228.5020904541016,actual
2021-11-13,241.8250274658203,actual
2021-11-14,238.425521850586,actual
2021-11-15,237.55360412597656,actual
2021-11-16,219.2390289306641,actual
2021-11-17,218.7152404785156,actual
2021-11-18,195.48741149902344,actual
2021-11-19,215.280014038086,actual
2021-11-20,218.0152740478516,actual
2021-11-21,231.2826232910156,actual
2021-11-22,215.73727416992188,actual
2021-11-23,221.8368988037109,actual
2021-11-24,214.92153930664065,actual
2021-11-25,206.25299072265625,actual
2021-11-26,191.51174926757807,actual
2021-11-27,193.10215759277344,actual
2021-11-28,200.67665100097656,actual
2021-11-29,204.31936645507807,actual
2021-11-30,208.6709899902344,actual
2021-12-01,229.7992401123047,actual
2021-12-02,233.9930419921875,actual
2021-12-03,211.22439575195312,actual
2021-12-04,201.1248321533203,actual
2021-12-05,196.1682586669922,actual
2021-12-06,194.19921875,actual
2021-12-07,190.596908569336,actual
2021-12-08,194.6217041015625,actual
2021-12-09,181.17808532714844,actual
2021-12-10,167.954833984375,actual
2021-12-11,171.94949340820312,actual
2021-12-12,173.43167114257812,actual
2021-12-13,155.2130584716797,actual
2021-12-14,153.34144592285156,actual
2021-12-15,178.34078979492188,actual
2021-12-16,176.9546661376953,actual
2021-12-17,175.5032958984375,actual
2021-12-18,182.8351287841797,actual
2021-12-19,180.09805297851562,actual
2021-12-20,173.67178344726562,actual
2021-12-21,180.09254455566406,actual
2021-12-22,178.5971221923828,actual
2021-12-23,190.03631591796875,actual
2021-12-24,190.273193359375,actual
2021-12-25,193.1209259033203,actual
2021-12-26,198.000732421875,actual
2021-12-27,195.42950439453125,actual
2021-12-28,177.42562866210938,actual
2021-12-29,170.65756225585938,actual
2021-12-30,172.75119018554688,actual
2021-12-31,170.299072265625,actual
2022-01-01,178.5179443359375,actual
2022-01-02,176.38284301757812,actual
2022-01-03,170.29774475097656,actual
2022-01-04,167.93890380859375,actual
2022-01-05,155.0997314453125,actual
2022-01-06,150.4313507080078,actual
2022-01-07,136.40281677246094,actual
2022-01-08,142.51345825195312,actual
2022-01-09,140.83900451660156,actual
2022-01-10,135.95494079589844,actual
2022-01-11,140.18385314941406,actual
2022-01-12,151.70310974121094,actual
2022-01-13,146.01004028320312,actual
2022-01-14,146.15902709960938,actual
2022-01-15,147.80117797851562,actual
2022-01-16,147.8565216064453,actual
2022-01-17,139.92601013183594,actual
2022-01-18,141.58718872070312,actual
2022-01-19,135.79238891601562,actual
2022-01-20,127.20528411865234,actual
2022-01-21,111.96605682373048,actual
2022-01-22,94.1783676147461,actual
2022-01-23,99.5782241821289,actual
2022-01-24,91.65016174316406,actual
2022-01-25,94.72035217285156,actual
2022-01-26,92.23804473876952,actual
2022-01-27,89.63249206542969,actual
2022-01-28,91.31289672851562,actual
2022-01-29,96.2234878540039,actual
2022-01-30,93.29767608642578,actual
2022-01-31,99.73883819580078,actual
2022-02-01,109.9789810180664,actual
2022-02-02,101.8376007080078,actual
2022-02-03,101.45903778076172,actual
2022-02-04,112.17424774169922,actual
2022-02-05,113.89430236816406,actual
2022-02-06,115.2997589111328,actual
2022-02-07,117.35514831542967,actual
2022-02-08,113.5954818725586,actual
2022-02-09,114.01937866210938,actual
2022-02-10,106.20280456542967,actual
2022-02-11,96.3818817138672,actual
2022-02-12,95.91820526123048,actual
2022-02-13,93.24410247802734,actual
2022-02-14,96.43327331542967,actual
2022-02-15,104.87330627441406,actual
2022-02-16,101.93289947509766,actual
2022-02-17,93.4104232788086,actual
2022-02-18,90.06546020507812,actual
2022-02-19,91.49665069580078,actual
2022-02-20,90.9014129638672,actual
2022-02-21,83.12316131591797,actual
2022-02-22,86.46538543701172,actual
2022-02-23,84.90278625488281,actual
2022-02-24,89.19474792480469,actual
2022-02-25,92.59882354736328,actual
2022-02-26,90.14156341552734,actual
2022-02-27,85.51905059814453,actual
2022-02-28,99.52034759521484,actual
2022-03-01,98.65355682373048,actual
2022-03-02,100.6496353149414,actual
2022-03-03,95.53919982910156,actual
2022-03-04,88.24597930908203,actual
2022-03-05,89.64784240722656,actual
2022-03-06,84.54218292236328,actual
2022-03-07,82.13006591796875,actual
2022-03-08,82.2547607421875,actual
2022-03-09,88.20206451416016,actual
2022-03-10,82.9390869140625,actual
2022-03-11,80.7449951171875,actual
2022-03-12,81.55381774902344,actual
2022-03-13,78.93607330322266,actual
2022-03-14,81.17333984375,actual
2022-03-15,82.95508575439453,actual
2022-03-16,87.90362548828125,actual
2022-03-17,87.87684631347656,actual
2022-03-18,89.82203674316406,actual
2022-03-19,92.41815185546876,actual
2022-03-20,88.61486053466797,actual
2022-03-21,88.7572021484375,actual
2022-03-22,90.51296997070312,actual
2022-03-23,95.1026840209961,actual
2022-03-24,102.22369384765624,actual
2022-03-25,98.6581039428711,actual
2022-03-26,101.7641830444336,actual
2022-03-27,107.08422088623048,actual
2022-03-28,106.46525573730467,actual
2022-03-29,111.71031188964844,actual
2022-03-30,120.6994857788086,actual
2022-03-31,122.66146087646484,actual
2022-04-01,134.43093872070312,actual
2022-04-02,132.19886779785156,actual
2022-04-03,136.77532958984375,actual
2022-04-04,132.41262817382812,actual
2022-04-05,126.86223602294922,actual
2022-04-06,112.88338470458984,actual
2022-04-07,118.79651641845705,actual
2022-04-08,109.8008804321289,actual
2022-04-09,112.97279357910156,actual
2022-04-10,111.74243927001952,actual
2022-04-11,99.33910369873048,actual
2022-04-12,103.30638885498048,actual
2022-04-13,105.00194549560548,actual
2022-04-14,100.70780181884766,actual
2022-04-15,101.30977630615234,actual
2022-04-16,102.25731658935548,actual
2022-04-17,100.40969848632812,actual
2022-04-18,102.15853118896484,actual
2022-04-19,108.58203125,actual
2022-04-20,105.49700164794922,actual
2022-04-21,101.77613830566406,actual
2022-04-22,100.61205291748048,actual
2022-04-23,100.74443817138672,actual
2022-04-24,99.2357940673828,actual
2022-04-25,101.24763488769533,actual
2022-04-26,95.78215026855467,actual
2022-04-27,98.37886810302734,actual
2022-04-28,98.18572998046876,actual
2022-04-29,94.01134490966795,actual
2022-04-30,85.09593200683594,actual
2022-05-01,89.6715087890625,actual
2022-05-02,87.58101654052734,actual
2022-05-03,85.84237670898438,actual
2022-05-04,92.7708511352539,actual
2022-05-05,84.59602355957031,actual
2022-05-06,81.76410675048828,actual
2022-05-07,78.9834213256836,actual
2022-05-08,75.22018432617188,actual
2022-05-09,63.2696533203125,actual
2022-05-10,66.76615142822266,actual
2022-05-11,50.21084976196289,actual
2022-05-12,44.683589935302734,actual
2022-05-13,48.59355163574219,actual
2022-05-14,52.4172248840332,actual
2022-05-15,58.81126022338867,actual
2022-05-16,53.646461486816406,actual
